Unnamed: 0,glcm_count,glcm_mean,ss_count,ss_mean,ss_std,substrate
9,1949,8.34553476943,1949,9.69601398153,2.02868048989,sand
10,7415,5.49389329063,7415,9.53745153405,1.78873643396,sand
11,6558,5.45168413102,6558,9.39075127707,2.26238290537,sand
12,4833,,4832,5.18117134145,3.22442291469,gravel
13,2264,10.2214433111,2264,10.6589122543,2.49712818849,gravel
14,1749,13.616918373,1749,3.96413156849,2.38404188876,gravel
15,800,13.5535974121,800,8.07753417969,2.87836313992,gravel
16,8676,4.75178023427,8676,10.8146233143,2.1144392883,sand
17,1402,11.8679021599,1402,5.61518422343,2.46081584185,gravel
18,1868,4.71969101312,1868,9.22094569727,1.74819703111,sand
19,15619,5.01224370158,15619,10.7102107209,1.82033999211,sand
20,4568,9.76238233363,4568,5.32486608609,2.84855888866,sand
21,2899,7.11003120688,2899,7.2438677669,2.28377877239,sand
22,9446,5.55567212643,9446,4.77174614255,2.61108900695,sand
23,4659,9.25841784718,4659,7.58262569757,2.91241622191,gravel
24,5042,9.3868473572,5042,8.05356025015,2.50547213553,gravel
25,2382,6.0946093094,2382,8.43244089788,2.86905769369,gravel
26,9558,6.91444993723,9558,8.12248084066,3.38170359297,gravel
27,7286,6.06878452683,7286,8.0489927172,2.64350603624,sand
28,2827,5.06889584531,2827,7.72935021113,1.82377700065,sand
29,3066,5.2075513826,3066,5.33903026643,2.09576629422,sand
30,813,4.70887927141,813,6.01003589137,1.555861368,sand
31,1335,4.76037679951,1335,6.06047738179,1.75581179057,sand
32,4558,5.28649361356,4558,9.88583688707,1.88653614133,sand
33,2392,5.01199514332,2392,10.7087508492,1.66633966442,sand
34,5080,4.95035256213,5080,8.04575003076,2.40332310614,sand
35,3284,6.12481206227,3284,4.31489442182,1.84265422443,sand
36,5164,7.76919085254,5164,9.79641205945,2.88768610284,gravel
37,1997,7.05392463696,1997,4.92915056178,2.22629681014,sand
38,1507,10.841022494,1507,5.78011013707,2.5081504396,sand
39,2575,9.06689623786,2575,4.50402533374,2.60178243607,sand
40,3858,9.01583458884,3858,9.87681846164,2.94911474431,gravel
41,2656,6.50976194818,2656,10.0968679405,3.01573558442,gravel
42,4311,9.62452519717,4311,11.7631667174,2.58798267907,gravel
43,2314,9.56440923455,2314,11.4047931747,3.01170954319,sand
44,1158,10.1961752145,1158,11.7025161242,2.78340351268,gravel
45,1170,8.63020833333,1170,8.53736311432,2.1714976729,sand
46,1531,8.17329806397,1531,11.6264900392,2.20695414784,sand
47,1852,17.1782268747,1852,10.6709005467,2.60053510735,sand
48,5775,4.38058373918,5775,12.8684550866,1.77716051976,sand
49,4731,3.98752906362,4731,14.8970289051,1.8566222008,sand
50,5893,3.3544890389,5893,3.5282061344,1.84647839144,sand
51,4421,4.28189323682,4421,4.507334932,2.43771974908,sand
52,3514,4.80872492174,3514,5.86339130087,2.11219190351,sand
53,4155,5.17445989395,4155,4.49138650722,1.87795995806,sand
54,4177,3.85232373713,4177,2.12533269055,1.4660046087,sand
55,2763,5.44304693155,2763,11.3307885451,2.16416039507,sand
56,1803,8.39426205889,1803,12.1469837597,2.40362160706,sand
