Unnamed: 0,glcm_count,glcm_mean,ss_count,ss_mean,ss_std,substrate
12,4833,,4832,5.18117134145,3.22442291469,gravel
13,2264,2.55100360776,2264,10.6589122543,2.49712818849,gravel
14,1749,2.65484266679,1749,3.96413156849,2.38404188876,gravel
15,800,2.62731933594,800,8.07753417969,2.87836313992,gravel
16,8676,1.74981697895,8676,10.8146233143,2.1144392883,sand
17,1402,2.50841327401,1402,5.61518422343,2.46081584185,gravel
18,1868,1.66752333713,1868,9.22094569727,1.74819703111,sand
19,15619,1.81672249644,15619,10.7102107209,1.82033999211,sand
20,4568,2.11604824834,4568,5.32486608609,2.84855888866,sand
21,2899,2.11555321474,2899,7.2438677669,2.28377877239,sand
22,9446,1.9741943928,9446,4.77174614255,2.61108900695,sand
23,4659,2.29571209621,4659,7.58262569757,2.91241622191,gravel
24,5042,2.02778089827,5042,8.05356025015,2.50547213553,gravel
25,2382,2.0027786114,2382,8.43244089788,2.86905769369,gravel
26,9558,1.97694809812,9558,8.12248084066,3.38170359297,gravel
27,7286,1.88356670219,7286,8.0489927172,2.64350603624,sand
28,2827,1.7813202973,2827,7.72935021113,1.82377700065,sand
29,3066,1.76782353968,3066,5.33903026643,2.09576629422,sand
30,813,1.65132874962,813,6.01003589137,1.555861368,sand
31,1335,1.74180912775,1335,6.06047738179,1.75581179057,sand
32,4558,1.76201163305,4558,9.88583688707,1.88653614133,sand
33,2392,1.75539722251,2392,10.7087508492,1.66633966442,sand
34,5080,1.74677119218,5080,8.04575003076,2.40332310614,sand
35,3284,2.01617810787,3284,4.31489442182,1.84265422443,sand
36,5164,2.1393112549,5164,9.79641205945,2.88768610284,gravel
37,1997,2.16945315434,1997,4.92915056178,2.22629681014,sand
38,1507,2.37177676053,1507,5.78011013707,2.5081504396,sand
39,2575,2.20037773058,2575,4.50402533374,2.60178243607,sand
40,3858,2.38898575201,3858,9.87681846164,2.94911474431,gravel
41,2656,2.06558154003,2656,10.0968679405,3.01573558442,gravel
42,4311,2.26931378305,4311,11.7631667174,2.58798267907,gravel
43,2314,2.48865495186,2314,11.4047931747,3.01170954319,sand
44,1158,2.53657428959,1158,11.7025161242,2.78340351268,gravel
45,1170,2.8364979801,1170,8.53736311432,2.1714976729,sand
46,1531,2.61153335621,1531,11.6264900392,2.20695414784,sand
47,1852,2.57500522029,1852,10.6709005467,2.60053510735,sand
48,5775,1.69663994859,5775,12.8684550866,1.77716051976,sand
49,4731,1.59678093542,4731,14.8970289051,1.8566222008,sand
50,5893,1.50934570147,5893,3.5282061344,1.84647839144,sand
51,4421,1.66066860845,4421,4.507334932,2.43771974908,sand
52,3514,1.73621196019,3514,5.86339130087,2.11219190351,sand
53,4155,1.86124539335,4155,4.49138650722,1.87795995806,sand
54,4177,1.82570592119,4177,2.12533269055,1.4660046087,sand
55,2763,1.73728595503,2763,11.3307885451,2.16416039507,sand
56,1803,2.60339754922,1803,12.1469837597,2.40362160706,sand
