Unnamed: 0,glcm_count,glcm_mean,ss_count,ss_mean,ss_std,substrate
0,9638,0.126133640319,9638,13.5781890369,3.82782328191,gravel
1,1298,0.114693687216,1298,17.1035983845,3.81524519747,boulders
2,16810,0.147227297391,16810,12.8588172963,3.79212165481,sand
3,2074,0.106820190194,2074,16.3492534053,3.26443535178,gravel
4,59523,0.150451361764,59523,14.1024635435,3.728196559,sand
5,5709,0.112509912734,5709,17.430889002,3.06360908419,gravel
6,6346,,6344,15.980268019,3.73272179403,boulders
7,4280,0.0873756479994,4280,14.5579713055,3.77922823837,gravel
8,12059,,12037,11.1870949988,2.62024744138,sand
9,4425,0.282770154705,4425,5.63126588983,1.61131247879,sand
10,11305,,11298,13.6476630266,3.79148240562,boulders
11,10298,0.170166880952,10298,9.17605891314,1.92487706447,sand
12,4498,,4497,16.4653814348,2.80380484525,boulders
13,18151,0.17491925914,18151,8.94519499614,2.24692069785,sand
14,14397,0.206755483184,14397,7.29417478468,1.87035939411,sand
15,6543,0.147230117707,6543,10.3064797302,2.5050303777,gravel
16,6268,0.0776619682969,6268,12.6653213744,2.60850027636,gravel
17,4413,0.110599015593,4413,14.0798439978,2.80837988495,sand
18,15013,0.158815615009,15013,9.62517276694,2.43889609289,sand
19,2971,0.173355107675,2971,7.08895757952,1.40716398082,sand
20,11784,0.174831455125,11784,9.98966686821,1.83102560104,sand
21,6796,0.183209325511,6796,8.75546162265,1.50397713669,sand
22,2799,0.202660967086,2799,9.92694935691,2.45862397686,gravel
23,1402,0.123453572881,1402,10.9828815977,2.2346952145,gravel
24,2626,0.171426417168,2626,9.44110948805,1.89292649009,sand
25,8091,0.139885306108,8091,9.54322511123,2.05687323994,sand
26,4439,0.111001087111,4439,14.8108614694,3.25154001368,boulders
27,10119,0.189858747313,10119,11.2112440088,1.90313472644,sand
28,10963,0.17421982339,10963,8.38464180653,2.14532526663,sand
29,11855,0.169657037511,11855,9.64811985976,2.25183414101,sand
30,12065,0.112023728486,12065,17.2612373083,3.6340055265,boulders
31,5438,0.139197565256,5438,12.7132806753,2.55788258314,sand
32,9276,0.14347672884,9276,15.2316411303,2.77236315561,sand
33,2894,0.163063919289,2894,9.06211666379,1.97590682721,sand
34,2106,0.229642659737,2106,9.45316024157,1.92752807777,sand
35,8347,0.130304230749,8347,14.0902335794,3.03039931036,gravel
36,5809,0.10515569397,5809,15.2010175482,2.97036148401,gravel
37,5266,,5248,14.2654463605,2.6426773937,gravel
38,1967,0.121776028096,1967,14.0985677745,2.51774481772,gravel
39,3133,0.144726355997,3133,11.5362833646,2.04514501261,sand
40,2245,0.160204248917,2245,14.0545004524,2.44711355865,sand
41,1634,0.107179377917,1634,17.005543815,3.07511690035,boulders
42,1288,0.114229664299,1288,15.256029212,2.84694497932,boulders
43,13255,0.175824460404,13255,9.30325113165,1.8451255466,sand
44,9458,0.131298262817,9458,14.8330579932,2.83658233009,sand
45,5574,0.124646206333,5574,14.6381946313,2.83386576638,sand
46,3858,0.124516275029,3858,15.7521120885,2.53320176003,sand
47,7010,0.156255833603,7010,10.0767976551,2.18742536045,sand
48,6674,0.176469848011,6674,8.87443811807,1.75097825399,sand
49,13913,0.113603670746,13913,14.5005312028,3.48720254722,gravel
50,3401,0.15081368962,3401,9.79583899956,1.83333112323,sand
51,6224,0.10931318033,6224,14.7853470437,3.39535540162,gravel
52,790,0.134727748436,790,10.3621742731,2.39414827346,gravel
53,3227,0.131370806864,3227,11.8163650934,2.08122178268,sand
54,1655,0.102646915862,1655,16.1625023603,2.61878411387,gravel
55,656,0.0760578934739,656,11.5912847752,2.54157576716,gravel
56,732,0.137145829331,732,9.44326598788,2.30921072236,sand
0,14639,0.113036275504,14639,10.735510665,4.4341371008,boulders
1,2787,0.101462811435,2787,8.72654778323,3.68546536553,boulders
2,6703,0.133610956032,6703,12.1693504774,2.15469084502,sand
3,5204,0.12411439208,5204,7.04552162399,2.51737214555,sand
4,4314,0.141773575812,4314,10.7485041435,2.05968647659,gravel
5,4160,0.146784078158,4160,9.78129788912,2.02702987093,sand
6,13541,0.121723375348,13541,6.49902841371,3.3107736161,boulders
7,2049,0.144984277415,2049,10.4144104212,1.97871615898,sand
