Unnamed: 0,glcm_count,glcm_mean,ss_count,ss_mean,ss_std,substrate
25,2382,6.62256474339,2382,8.43244089788,2.86905769369,gravel
26,9558,6.42426787442,9558,8.12248084066,3.38170359297,gravel
27,7286,5.7324288447,7286,8.0489927172,2.64350603624,sand
28,2827,5.16409289883,2827,7.72935021113,1.82377700065,sand
29,3066,5.04164118558,3066,5.33903026643,2.09576629422,sand
30,813,4.40706019853,813,6.01003589137,1.555861368,sand
31,1335,4.96569229869,1335,6.06047738179,1.75581179057,sand
32,4558,5.05939591104,4558,9.88583688707,1.88653614133,sand
33,2392,5.08645191001,2392,10.7087508492,1.66633966442,sand
34,5080,4.91044076033,5080,8.04575003076,2.40332310614,sand
35,3284,6.64536269603,3284,4.31489442182,1.84265422443,sand
36,5164,7.45581867859,5164,9.79641205945,2.88768610284,gravel
37,1997,8.06452109805,1997,4.92915056178,2.22629681014,sand
38,1507,9.40990611521,1507,5.78011013707,2.5081504396,sand
39,2575,8.15765776699,2575,4.50402533374,2.60178243607,sand
40,3858,9.14454846261,3858,9.87681846164,2.94911474431,gravel
41,2656,7.10572465644,2656,10.0968679405,3.01573558442,gravel
42,4311,10.4827222512,4311,11.7631667174,2.58798267907,gravel
43,2314,10.0096643393,2314,11.4047931747,3.01170954319,sand
44,1158,10.0862967536,1158,11.7025161242,2.78340351268,gravel
45,1170,12.8923277244,1170,8.53736311432,2.1714976729,sand
46,1531,13.5129664027,1531,11.6264900392,2.20695414784,sand
47,1852,11.6069135563,1852,10.6709005467,2.60053510735,sand
48,5775,4.7783887987,5775,12.8684550866,1.77716051976,sand
49,4731,4.25761062341,4731,14.8970289051,1.8566222008,sand
50,5893,3.82116295287,5893,3.5282061344,1.84647839144,sand
51,4421,4.53745794221,4421,4.507334932,2.43771974908,sand
52,3514,4.80978318867,3514,5.86339130087,2.11219190351,sand
53,4155,5.86729749549,4155,4.49138650722,1.87795995806,sand
54,4177,6.61270471107,4177,2.12533269055,1.4660046087,sand
55,2763,4.88987499434,2763,11.3307885451,2.16416039507,sand
56,1803,13.1231801165,1803,12.1469837597,2.40362160706,sand
