Unnamed: 0,glcm_count,glcm_mean,ss_count,ss_mean,ss_std,substrate
36,5164,0.159813098627,5164,9.79641205945,2.88768610284,gravel
37,1997,0.148214616236,1997,4.92915056178,2.22629681014,sand
38,1507,0.118390159885,1507,5.78011013707,2.5081504396,sand
39,2575,0.105266611044,2575,4.50402533374,2.60178243607,sand
40,3858,0.181341682462,3858,9.87681846164,2.94911474431,gravel
41,2656,0.217059077987,2656,10.0968679405,3.01573558442,gravel
42,4311,0.277238301184,4311,11.7631667174,2.58798267907,gravel
43,2314,0.1231620083,2314,11.4047931747,3.01170954319,sand
44,1158,0.160801994574,1158,11.7025161242,2.78340351268,gravel
45,1170,0.0624390691774,1170,8.53736311432,2.1714976729,sand
46,1531,0.0130062090813,1531,11.6264900392,2.20695414784,sand
47,1852,0.218063387449,1852,10.6709005467,2.60053510735,sand
48,5775,0.134819198542,5775,12.8684550866,1.77716051976,sand
49,4731,0.148958562973,4731,14.8970289051,1.8566222008,sand
50,5893,0.189487883864,5893,3.5282061344,1.84647839144,sand
51,4421,0.289179406967,4421,4.507334932,2.43771974908,sand
52,3514,0.27398855332,3514,5.86339130087,2.11219190351,sand
53,4155,0.169705056972,4155,4.49138650722,1.87795995806,sand
54,4177,0.134501027296,4177,2.12533269055,1.4660046087,sand
55,2763,0.307967626052,2763,11.3307885451,2.16416039507,sand
56,1803,0.022713101049,1803,12.1469837597,2.40362160706,sand
